id	geom	mi	inom	nome_carta
6114	0106000020EF7C00000100000001030000000100000005000000A802CB5CCE541F41ACBCAD1AA1225F417E3DA6C2F0541F41C215D6FE21305F41216419DEB0122041E5204DE51E305F415DAD25788E12204116FDD0FB9D225F41A802CB5CCE541F41ACBCAD1AA1225F41	2305-1-NE	SE-23-X-A-IV-1-NE	\N
6115	0106000020EF7C000001000000010300000001000000050000007E3DA6C2F0541F41C215D6FE21305F418E64C8E712551F418B2C6FD8A23D5F41F6E25303D312204158DC3DC49F3D5F41216419DEB0122041E5204DE51E305F417E3DA6C2F0541F41C215D6FE21305F41	2265-3-SE	SE-23-X-A-I-3-SE	\N
6116	0106000020EF7C00000100000001030000000100000005000000604C9BF8B57A204181245CC898225F41AD14C691E97A2041444BB9BA19305F418BB0CC9722E320418438137F12305F41A66121CBDDE22041F3CC478091225F41604C9BF8B57A204181245CC898225F41	2305-2-NE	SE-23-X-A-IV-2-NE	\N
6117	0106000020EF7C00000100000001030000000100000005000000AD14C691E97A2041444BB9BA19305F41A5AEDAC91C7B2041F87491A29A3D5F41366E04E366E32041CAA36273933D5F418BB0CC9722E320418438137F12305F41AD14C691E97A2041444BB9BA19305F41	2265-4-SE	SE-23-X-A-I-4-SE	\N
6118	0106000020EF7C00000100000001030000000100000005000000A66121CBDDE22041F3CC478091225F418BB0CC9722E320418438137F12305F418A11A10B5C4B21416D9A503209305F412749130B064B2141B99A892388225F41A66121CBDDE22041F3CC478091225F41	2306-1-NO	SE-23-X-A-V-1-NO	\N
6119	0106000020EF7C000001000000010300000001000000050000008BB0CC9722E320418438137F12305F41366E04E366E32041CAA36273933D5F411D555D6AB14B21412E28A7368A3D5F418A11A10B5C4B21416D9A503209305F418BB0CC9722E320418438137F12305F41	2266-3-SO	SE-23-X-A-II-3-SO	\N
6120	0106000020EF7C0000010000000103000000010000000500000000D5CCD32EB32141453C14B27C225F41E088B70896B32141C23064D4FD2F5F4110FD84AAD01B22411AC93D65F02F5F41066BAA40581B2241016AD72B6F225F4100D5CCD32EB32141453C14B27C225F41	2306-2-NO	SE-23-X-A-V-2-NO	\N
6121	0106000020EF7C00000100000001030000000100000005000000E088B70896B32141C23064D4FD2F5F417E0F727BFCB321416AD351EC7E3D5F415AE0CF31481C224176885294713D5F4110FD84AAD01B22411AC93D65F02F5F41E088B70896B32141C23064D4FD2F5F41	2266-4-SO	SE-23-X-A-II-4-SO	\N
6122	0106000020EF7C00000100000001030000000100000005000000206427CC34551F41F43E8BA7234B5F41D73BB96F56551F41BC973C6CA4585F414EFC748B161320411604C662A1585F41E215CBE7F4122041B766B598204B5F41206427CC34551F41F43E8BA7234B5F41	2265-1-SE	SE-23-X-A-I-1-SE	\N
6123	0106000020EF7C00000100000001030000000100000005000000D73BB96F56551F41BC973C6CA4585F41B7FE73D277551F415C8E952625665F4101A947EE371320413C05822222665F414EFC748B161320411604C662A1585F41D73BB96F56551F41BC973C6CA4585F41	2265-1-NE	SE-23-X-A-I-1-NE	\N
6124	0106000020EF7C00000100000001030000000100000005000000BCFBC9A04F7B2041D1CDF67F1B4B5F4173FA8416827B2041C68EFB529C585F412CB5C8F4EDE32041E4F8D53C95585F41CA70B4ACAAE32041722B485D144B5F41BCFBC9A04F7B2041D1CDF67F1B4B5F41	2265-2-SE	SE-23-X-A-I-2-SE	\N
6125	0106000020EF7C0000010000000103000000010000000500000073FA8416827B2041C68EFB529C585F415CC6FC2AB47B204178FDB11B1D665F41035F2DBB30E420412B421E1216665F412CB5C8F4EDE32041E4F8D53C95585F4173FA8416827B2041C68EFB529C585F41	2265-2-NE	SE-23-X-A-I-2-NE	\N
6126	0106000020EF7C00000100000001030000000100000005000000CA70B4ACAAE32041722B485D144B5F412CB5C8F4EDE32041E4F8D53C95585F41C4A5FC415A4C2141721D4B208C585F41C0DD2E27064C2141B84C9F300B4B5F41CA70B4ACAAE32041722B485D144B5F41	2266-1-SO	SE-23-X-A-II-1-SO	\N
6127	0106000020EF7C000001000000010300000001000000050000002CB5C8F4EDE32041E4F8D53C95585F41035F2DBB30E420412B421E1216665F41F1D7ADBAAD4C214155BCBC050D665F41C4A5FC415A4C2141721D4B208C585F412CB5C8F4EDE32041E4F8D53C95585F41	2266-1-NO	SE-23-X-A-II-1-NO	\N
6128	0106000020EF7C000001000000010300000001000000050000004125DE2B62B421419414EFF9FF4A5F41B5C0DD19C7B4214135F14DFD80585F417C942998341D22418E82CED373585F4161C267D6BE1C2241987B27B9F24A5F414125DE2B62B421419414EFF9FF4A5F41	2266-2-SO	SE-23-X-A-II-2-SO	\N
6129	0106000020EF7C00000100000001030000000100000005000000B5C0DD19C7B4214135F14DFD80585F41921253452BB52141C17280F601665F41E58BF276A91D2241D18959E4F4655F417C942998341D22418E82CED373585F41B5C0DD19C7B4214135F14DFD80585F41	2266-2-NO	SE-23-X-A-II-2-NO	\N
6130	0106000020EF7C00000100000001030000000100000005000000F560ACDDFE6E1A41D65706E18D735F4180CF4F755A6E1A41D52A3AB20E815F41FC98CD7A963F1B41F35E279E17815F418F8E62001A401B41D74933DD96735F41F560ACDDFE6E1A41D65706E18D735F41	2219-4-NE	SD-23-Y-D-V-4-NE	\N
6131	0106000020EF7C0000010000000103000000010000000500000080CF4F755A6E1A41D52A3AB20E815F414223BF51B76D1A417D7C6A798F8E5F4142310DF9133F1B41E4DC0C55988E5F41FC98CD7A963F1B41F35E279E17815F4180CF4F755A6E1A41D52A3AB20E815F41	2219-2-SE	SD-23-Y-D-V-2-SE	\N
6132	0106000020EF7C000001000000010300000001000000050000008F8E62001A401B41D74933DD96735F41FC98CD7A963F1B41F35E279E17815F41297530A0D1101C4177397D8E1E815F41C9CFBA4334111C41206C2CDA9D735F418F8E62001A401B41D74933DD96735F41	2220-3-NO	SD-23-Y-D-VI-3-NO	\N
6133	0106000020EF7C00000100000001030000000100000005000000C9CFBA4334111C41206C2CDA9D735F41297530A0D1101C4177397D8E1E815F4180FD7F1D0CE21C41F6B4458323815F41B27B8DDF4DE21C418CC7FBD7A2735F41C9CFBA4334111C41206C2CDA9D735F41	2220-3-NE	SD-23-Y-D-VI-3-NE	\N
6134	0106000020EF7C00000100000001030000000100000005000000FC98CD7A963F1B41F35E279E17815F4142310DF9133F1B41E4DC0C55988E5F41C87D84BF6F101C419CD0B6389F8E5F41297530A0D1101C4177397D8E1E815F41FC98CD7A963F1B41F35E279E17815F41	2220-1-SO	SD-23-Y-D-VI-1-SO	\N
6135	0106000020EF7C00000100000001030000000100000005000000297530A0D1101C4177397D8E1E815F41C87D84BF6F101C419CD0B6389F8E5F417E995BDDCAE11C41D2437224A48E5F4180FD7F1D0CE21C41F6B4458323815F41297530A0D1101C4177397D8E1E815F41	2220-1-SE	SD-23-Y-D-VI-1-SE	\N
6136	0106000020EF7C000001000000010300000001000000050000004223BF51B76D1A417D7C6A798F8E5F41B3822A73156D1A4136A0A936109C5F41C6D9477B923E1B41582BF601199C5F4142310DF9133F1B41E4DC0C55988E5F414223BF51B76D1A417D7C6A798F8E5F41	2219-2-NE	SD-23-Y-D-V-2-NE	\N
6137	0106000020EF7C0000010000000103000000010000000500000042310DF9133F1B41E4DC0C55988E5F41C6D9477B923E1B41582BF601199C5F41CEC9D3A10E101C4102A9EBD81F9C5F41C87D84BF6F101C419CD0B6389F8E5F4142310DF9133F1B41E4DC0C55988E5F41	2220-1-NO	SD-23-Y-D-VI-1-NO	\N
6138	0106000020EF7C00000100000001030000000100000005000000C87D84BF6F101C419CD0B6389F8E5F41CEC9D3A10E101C4102A9EBD81F9C5F41028F331F8AE11C41D8F693BB249C5F417E995BDDCAE11C41D2437224A48E5F41C87D84BF6F101C419CD0B6389F8E5F41	2220-1-NE	SD-23-Y-D-VI-1-NE	\N
6139	0106000020EF7C00000100000001030000000100000005000000DC2CB20B67B31D41E986A8D6A5735F411A0DC32A46B31D410BF2877C26815F410000000080841E416F37487A27815F410000000080841E410CF736D6A6735F41DC2CB20B67B31D41E986A8D6A5735F41	2220-4-NE	SD-23-Y-D-VI-4-NE	\N
6140	0106000020EF7C000001000000010300000001000000050000000000000080841E410CF736D6A6735F410000000080841E416F37487A27815F41E6F23CD5B9551F410BF2877C26815F4124D34DF498551F41E986A8D6A5735F410000000080841E410CF736D6A6735F41	2221-3-NO	SD-23-Z-C-IV-3-NO	\N
6141	0106000020EF7C000001000000010300000001000000050000001A0DC32A46B31D410BF2877C26815F41D954C88A25B31D41D94C4618A78E5F410000000080841E413E2C3714A88E5F410000000080841E416F37487A27815F411A0DC32A46B31D410BF2877C26815F41	2220-2-SE	SD-23-Y-D-VI-2-SE	\N
6142	0106000020EF7C000001000000010300000001000000050000000000000080841E416F37487A27815F410000000080841E413E2C3714A88E5F4127AB3775DA551F41D94C4618A78E5F41E6F23CD5B9551F410BF2877C26815F410000000080841E416F37487A27815F41	2221-1-SO	SD-23-Z-C-IV-1-SO	\N
6143	0106000020EF7C00000100000001030000000100000005000000D954C88A25B31D41D94C4618A78E5F4188A3CB2B05B31D41CD20F6A9279C5F410000000080841E41326116A4289C5F410000000080841E413E2C3714A88E5F41D954C88A25B31D41D94C4618A78E5F41	2220-2-NE	SD-23-Y-D-VI-2-NE	\N
6144	0106000020EF7C000001000000010300000001000000050000000000000080841E413E2C3714A88E5F410000000080841E41326116A4289C5F41785C34D4FA551F41CD20F6A9279C5F4127AB3775DA551F41D94C4618A78E5F410000000080841E413E2C3714A88E5F41	2221-1-NO	SD-23-Z-C-IV-1-NO	\N
6145	0106000020EF7C000001000000010300000001000000050000003DB3C1D9746C1A418AF509EA90A95F412F19B485D56B1A4112E89D9311B75F41E4E0468C923D1B415B151E3E1AB75F414AC7A301123E1B412CBEF5A499A95F413DB3C1D9746C1A418AF509EA90A95F41	2175-4-NE	SD-23-Y-D-II-4-NE	\N
6146	0106000020EF7C000001000000010300000001000000050000004AC7A301123E1B412CBEF5A499A95F41E4E0468C923D1B415B151E3E1AB75F41A689D6AF4E0F1C41683891FB20B75F4131FF3A47AE0F1C4155462E6FA0A95F414AC7A301123E1B412CBEF5A499A95F41	2176-3-NO	SD-23-Y-D-III-3-NO	\N
6147	0106000020EF7C0000010000000103000000010000000500000031FF3A47AE0F1C4155462E6FA0A95F41A689D6AF4E0F1C41683891FB20B75F41EBC124290AE11C416B1101CC25B75F4194F61AE349E11C41FF5CBD48A5A95F4131FF3A47AE0F1C4155462E6FA0A95F41	2176-3-NE	SD-23-Y-D-III-3-NE	\N
6148	0106000020EF7C000001000000010300000001000000050000002F19B485D56B1A4112E89D9311B75F41BAB73077376B1A4158EF773392C45F4101C0561B143D1B41DDBC81CD9AC45F41E4E0468C923D1B415B151E3E1AB75F412F19B485D56B1A4112E89D9311B75F41	2175-2-SE	SD-23-Y-D-II-2-SE	\N
6149	0106000020EF7C00000100000001030000000100000005000000E4E0468C923D1B415B151E3E1AB75F4101C0561B143D1B41DDBC81CD9AC45F41A49AC2DBEF0E1C411A1B277EA1C45F41A689D6AF4E0F1C41683891FB20B75F41E4E0468C923D1B415B151E3E1AB75F41	2176-1-SO	SD-23-Y-D-III-1-SO	\N
6150	0106000020EF7C00000100000001030000000100000005000000A689D6AF4E0F1C41683891FB20B75F41A49AC2DBEF0E1C411A1B277EA1C45F41E8BB63F1CAE01C4156BB7145A6C45F41EBC124290AE11C416B1101CC25B75F41A689D6AF4E0F1C41683891FB20B75F41	2176-1-SE	SD-23-Y-D-III-1-SE	\N
6151	0106000020EF7C000001000000010300000001000000050000003185D60DE5B21D41A203AA31A8A95F417372F230C5B21D414B9774AF28B75F410000000080841E41BAF7EFA529B75F410000000080841E414A6EF829A9A95F413185D60DE5B21D41A203AA31A8A95F41	2176-4-NE	SD-23-Y-D-III-4-NE	\N
6152	0106000020EF7C000001000000010300000001000000050000000000000080841E414A6EF829A9A95F410000000080841E41BAF7EFA529B75F418D8D0DCF3A561F414B9774AF28B75F41CF7A29F21A561F41A203AA31A8A95F410000000080841E414A6EF829A9A95F41	2177-3-NO	SD-23-Z-C-I-3-NO	\N
6153	0106000020EF7C000001000000010300000001000000050000007372F230C5B21D414B9774AF28B75F4185D02895A5B21D41CD896823A9C45F410000000080841E41D0AD0F18AAC45F410000000080841E41BAF7EFA529B75F417372F230C5B21D414B9774AF28B75F41	2176-2-SE	SD-23-Y-D-III-2-SE	\N
6154	0106000020EF7C000001000000010300000001000000050000000000000080841E41BAF7EFA529B75F410000000080841E41D0AD0F18AAC45F417B2FD76A5A561F41CD896823A9C45F418D8D0DCF3A561F414B9774AF28B75F410000000080841E41BAF7EFA529B75F41	2177-1-SO	SD-23-Z-C-I-1-SO	\N
6155	0106000020EF7C0000010000000103000000010000000500000024D34DF498551F41E986A8D6A5735F41E6F23CD5B9551F410BF2877C26815F413A0140F179132041F6B4458323815F4121423910591320418CC7FBD7A2735F4124D34DF498551F41E986A8D6A5735F41	2221-3-NE	SD-23-Z-C-IV-3-NE	\N
6156	0106000020EF7C00000100000001030000000100000005000000E6F23CD5B9551F410BF2877C26815F4127AB3775DA551F41D94C4618A78E5F413B3352919A132041D2437224A48E5F413A0140F179132041F6B4458323815F41E6F23CD5B9551F410BF2877C26815F41	2221-1-SE	SD-23-Z-C-IV-1-SE	\N
6157	0106000020EF7C000001000000010300000001000000050000001C9822DEE57B2041206C2CDA9D735F416BC5E72F177C204177397D8E1E815F41823399C2B4E42041F35E279E17815F41B9B8CEFF72E42041D74933DD96735F411C9822DEE57B2041206C2CDA9D735F41	2221-4-NE	SD-23-Z-C-IV-4-NE	\N
6158	0106000020EF7C000001000000010300000001000000050000006BC5E72F177C204177397D8E1E815F411CC13D20487C20419CD0B6389F8E5F415F677903F6E42041E4DC0C55988E5F41823399C2B4E42041F35E279E17815F416BC5E72F177C204177397D8E1E815F41	2221-2-SE	SD-23-Z-C-IV-2-SE	\N
6159	0106000020EF7C0000010000000103000000010000000500000027AB3775DA551F41D94C4618A78E5F41785C34D4FA551F41CD20F6A9279C5F41793866F0BA132041D8F693BB249C5F413B3352919A132041D2437224A48E5F4127AB3775DA551F41D94C4618A78E5F41	2221-1-NE	SD-23-Z-C-IV-1-NE	\N
6160	0106000020EF7C000001000000010300000001000000050000001CC13D20487C20419CD0B6389F8E5F41191B16AF787C204102A9EBD81F9C5F411D135CC236E52041582BF601199C5F415F677903F6E42041E4DC0C55988E5F411CC13D20487C20419CD0B6389F8E5F41	2221-2-NE	SD-23-Z-C-IV-2-NE	\N
6161	0106000020EF7C00000100000001030000000100000005000000B9B8CEFF72E42041D74933DD96735F41823399C2B4E42041F35E279E17815F41401858C5524D2141D52A3AB20E815F4185CF2991004D2141D65706E18D735F41B9B8CEFF72E42041D74933DD96735F41	2222-3-NO	SD-23-Z-C-V-3-NO	\N
6162	0106000020EF7C00000100000001030000000100000005000000823399C2B4E42041F35E279E17815F415F677903F6E42041E4DC0C55988E5F415F6E2057A44D21417D7C6A798F8E5F41401858C5524D2141D52A3AB20E815F41823399C2B4E42041F35E279E17815F41	2222-1-SO	SD-23-Z-C-V-1-SO	\N
6163	0106000020EF7C00000100000001030000000100000005000000BD8520AE8EB5214116AF98E582735F4151BF2854F1B521416EC8A8CA03815F410F13108B901E2241C88863E7F6805F41BC21A0721D1E2241338ADAEA75735F41BD8520AE8EB5214116AF98E582735F41	2222-4-NO	SD-23-Z-C-V-4-NO	\N
6164	0106000020EF7C0000010000000103000000010000000500000051BF2854F1B521416EC8A8CA03815F41A09E4E3753B621413CEDC2A5848E5F41DD6020C0021F2241D09606DA778E5F410F13108B901E2241C88863E7F6805F4151BF2854F1B521416EC8A8CA03815F41	2222-2-SO	SD-23-Z-C-V-2-SO	\N
6165	0106000020EF7C000001000000010300000001000000050000005F677903F6E42041E4DC0C55988E5F411D135CC236E52041582BF601199C5F41A6BE6A46F54D214136A0A936109C5F415F6E2057A44D21417D7C6A798F8E5F415F677903F6E42041E4DC0C55988E5F41	2222-1-NO	SD-23-Z-C-V-1-NO	\N
6166	0106000020EF7C00000100000001030000000100000005000000A09E4E3753B621413CEDC2A5848E5F41393D7557B4B621412258F976059C5F411B50AF11741F22419ED1D5C2F89B5F41DD6020C0021F2241D09606DA778E5F41A09E4E3753B621413CEDC2A5848E5F41	2222-2-NO	SD-23-Z-C-V-2-NO	\N
6167	0106000020EF7C00000100000001030000000100000005000000CF7A29F21A561F41A203AA31A8A95F418D8D0DCF3A561F414B9774AF28B75F41059F6DEBFA1320416B1101CC25B75F41B084720EDB132041FF5CBD48A5A95F41CF7A29F21A561F41A203AA31A8A95F41	2177-3-NE	SD-23-Z-C-I-3-NE	\N
6168	0106000020EF7C00000100000001030000000100000005000000688062DCA87C204155462E6FA0A95F412DBB14A8D87C2041683891FB20B75F418E8FDCB9B6E520415B151E3E1AB75F415B1C2EFF76E520412CBEF5A499A95F41688062DCA87C204155462E6FA0A95F41	2177-4-NE	SD-23-Z-C-I-4-NE	\N
6169	0106000020EF7C000001000000010300000001000000050000008D8D0DCF3A561F414B9774AF28B75F417B2FD76A5A561F41CD896823A9C45F4106224E871A14204156BB7145A6C45F41059F6DEBFA1320416B1101CC25B75F418D8D0DCF3A561F414B9774AF28B75F41	2177-1-SE	SD-23-Z-C-I-1-SE	\N
6170	0106000020EF7C000001000000010300000001000000050000002DBB14A8D87C2041683891FB20B75F41AEB21E12087D20411A1B277EA1C45F4100A054F2F5E52041DDBC81CD9AC45F418E8FDCB9B6E520415B151E3E1AB75F412DBB14A8D87C2041683891FB20B75F41	2177-2-SE	SD-23-Z-C-I-2-SE	\N
6171	0106000020EF7C000001000000010300000001000000050000005B1C2EFF76E520412CBEF5A499A95F418E8FDCB9B6E520415B151E3E1AB75F4168F3253D954E214112E89D9311B75F4162261F93454E21418AF509EA90A95F415B1C2EFF76E520412CBEF5A499A95F41	2178-3-NO	SD-23-Z-C-II-3-NO	\N
6172	0106000020EF7C00000100000001030000000100000005000000EDEE7FB414B72141CE4F5E3E86A95F41D341524E74B72141F22604FC06B75F41B77AC30954202241C87E4177FAB65F41BD699B7FE41F22418762E3A179A95F41EDEE7FB414B72141CE4F5E3E86A95F41	2178-4-NO	SD-23-Z-C-II-4-NO	\N
6173	0106000020EF7C000001000000010300000001000000050000008E8FDCB9B6E520415B151E3E1AB75F4100A054F2F5E52041DDBC81CD9AC45F4123A46744E44E214158EF773392C45F4168F3253D954E214112E89D9311B75F418E8FDCB9B6E520415B151E3E1AB75F41	2178-1-SO	SD-23-Z-C-II-1-SO	\N
6174	0106000020EF7C00000100000001030000000100000005000000D341524E74B72141F22604FC06B75F414CFECF24D3B721411E3CFDAF87C45F41049406B0C22022416F6702437BC45F41B77AC30954202241C87E4177FAB65F41D341524E74B72141F22604FC06B75F41	2178-2-SO	SD-23-Z-C-II-2-SO	\N
6175	0106000020EF7C00000100000001030000000100000005000000066BAA40581B2241016AD72B6F225F4110FD84AAD01B22411AC93D65F02F5F41CB077F0C0C842241A93ECAE4E02F5F415522096D8283224119E6BF905F225F41066BAA40581B2241016AD72B6F225F41	2306-2-NE	SE-23-X-A-V-2-NE	\N
6176	0106000020EF7C000001000000010300000001000000050000005522096D8283224119E6BF905F225F41CB077F0C0C842241A93ECAE4E02F5F41BD131C4A48EC2241FE79F352CF2F5F41CAE04674ADEB22413C7CB7E04D225F415522096D8283224119E6BF905F225F41	2307-1-NO	SE-23-X-A-VI-1-NO	\N
6177	0106000020EF7C0000010000000103000000010000000500000010FD84AAD01B22411AC93D65F02F5F415AE0CF31481C224176885294713D5F41C8BF04A994842241CB3B962E623D5F41CB077F0C0C842241A93ECAE4E02F5F4110FD84AAD01B22411AC93D65F02F5F41	2266-4-SE	SE-23-X-A-II-4-SE	\N
6178	0106000020EF7C00000100000001030000000100000005000000CB077F0C0C842241A93ECAE4E02F5F41C8BF04A994842241CB3B962E623D5F410D799FFCE1EC224125F306BB503D5F41BD131C4A48EC2241FE79F352CF2F5F41CB077F0C0C842241A93ECAE4E02F5F41	2267-3-SO	SE-23-X-A-III-3-SO	\N
6179	0106000020EF7C00000100000001030000000100000005000000B678C271D95323415601A51B3A225F41897AD37E85542341BE70A0AFBB2F5F419CA21DC6C3BC23414E25B5FAA52F5F4152C6DB8006BC234134536C4124225F41B678C271D95323415601A51B3A225F41	2307-2-NO	SE-23-X-A-VI-2-NO	\N
6180	0106000020EF7C0000010000000103000000010000000500000052C6DB8006BC234134536C4124225F419CA21DC6C3BC23414E25B5FAA52F5F41171D743B0325244178A612348E2F5F4165CDF3BC342424413158EE510C225F4152C6DB8006BC234134536C4124225F41	2307-2-NE	SE-23-X-A-VI-2-NE	\N
6181	0106000020EF7C00000100000001030000000100000005000000897AD37E85542341BE70A0AFBB2F5F41EEC82F483055234136C58B393D3D5F41D17B46A77FBD234157D908AA273D5F419CA21DC6C3BC23414E25B5FAA52F5F41897AD37E85542341BE70A0AFBB2F5F41	2267-4-SO	SE-23-X-A-III-4-SO	\N
6182	0106000020EF7C000001000000010300000001000000050000009CA21DC6C3BC23414E25B5FAA52F5F41D17B46A77FBD234157D908AA273D5F41F98B7535D025244128675F0C103D5F41171D743B0325244178A612348E2F5F419CA21DC6C3BC23414E25B5FAA52F5F41	2267-4-SE	SE-23-X-A-III-4-SE	\N
6183	0106000020EF7C0000010000000103000000010000000500000061C267D6BE1C2241987B27B9F24A5F417C942998341D22418E82CED373585F4170689ED8A285224140F9B9A364585F412EE771421C852241C28F356EE34A5F4161C267D6BE1C2241987B27B9F24A5F41	2266-2-SE	SE-23-X-A-II-2-SE	\N
6184	0106000020EF7C000001000000010300000001000000050000002EE771421C852241C28F356EE34A5F4170689ED8A285224140F9B9A364585F417E5BFBF611EE22413A96FA6C53585F41159BA38B7AED224141740319D24A5F412EE771421C852241C28F356EE34A5F41	2267-1-SO	SE-23-X-A-III-1-SO	\N
6185	0106000020EF7C000001000000010300000001000000050000007C942998341D22418E82CED373585F41E58BF276A91D2241D18959E4F4655F41A47B626B28862241514335CFE5655F4170689ED8A285224140F9B9A364585F417C942998341D22418E82CED373585F41	2266-2-NE	SE-23-X-A-II-2-NE	\N
6186	0106000020EF7C0000010000000103000000010000000500000070689ED8A285224140F9B9A364585F41A47B626B28862241514335CFE5655F414AF3793EA8EE224132FEFDB6D4655F417E5BFBF611EE22413A96FA6C53585F4170689ED8A285224140F9B9A364585F41	2267-1-NO	SE-23-X-A-III-1-NO	\N
6187	0106000020EF7C000001000000010300000001000000050000008CD9A4CDD95523412C6178B9BE4A5F411783000F8256234145B3772F40585F41F7096F3CF3BE2341B4C215EB2A585F417CB01E243ABE234128A3784FA94A5F418CD9A4CDD95523412C6178B9BE4A5F41	2267-2-SO	SE-23-X-A-III-2-SO	\N
6188	0106000020EF7C000001000000010300000001000000050000007CB01E243ABE234128A3784FA94A5F41F7096F3CF3BE2341B4C215EB2A585F41014F099B652724410F4FB69F13585F41D35EBBAA9B262441189BE5DA914A5F417CB01E243ABE234128A3784FA94A5F41	2267-2-SE	SE-23-X-A-III-2-SE	\N
6189	0106000020EF7C000001000000010300000001000000050000001783000F8256234145B3772F40585F415DFD100C2957234145369B9BC1655F4178BC00F0AABF2341EA83F17CAC655F41F7096F3CF3BE2341B4C215EB2A585F411783000F8256234145B3772F40585F41	2267-2-NO	SE-23-X-A-III-2-NO	\N
6190	0106000020EF7C00000100000001030000000100000005000000F7096F3CF3BE2341B4C215EB2A585F4178BC00F0AABF2341EA83F17CAC655F41838A23062E282441AE9BE25A95655F41014F099B652724410F4FB69F13585F41F7096F3CF3BE2341B4C215EB2A585F41	2267-2-NE	SE-23-X-A-III-2-NE	\N
6191	0106000020EF7C00000100000001030000000100000005000000BDD66C41648C2441C9FE084DF2215F41A0C351FA438D2441030F975B742F5F416DD6321E86F5244144851D71582F5F41E78DAA2995F424412C3D9732D6215F41BDD66C41648C2441C9FE084DF2215F41	2308-1-NE	SE-23-X-B-IV-1-NE	\N
6192	0106000020EF7C00000100000001030000000100000005000000E78DAA2995F424412C3D9732D6215F416DD6321E86F5244144851D71582F5F41151A95C2C95D2541A43A7E743A2F5F41B41E1291C75C2541BF107102B8215F41E78DAA2995F424412C3D9732D6215F41	2308-2-NO	SE-23-X-B-IV-2-NO	\N
6193	0106000020EF7C00000100000001030000000100000005000000A0C351FA438D2441030F975B742F5F41A83F500E228E24412EB66D60F63C5F417C476B4D75F624415F1D0FA6DA3C5F416DD6321E86F5244144851D71582F5F41A0C351FA438D2441030F975B742F5F41	2268-3-SE	SE-23-X-B-I-3-SE	\N
6194	0106000020EF7C000001000000010300000001000000050000006DD6321E86F5244144851D71582F5F417C476B4D75F624415F1D0FA6DA3C5F418EDC5C0ECA5E2541AC021CDDBC3C5F41151A95C2C95D2541A43A7E743A2F5F416DD6321E86F5244144851D71582F5F41	2268-4-SO	SE-23-X-B-I-4-SO	\N
6195	0106000020EF7C00000100000001030000000100000005000000B41E1291C75C2541BF107102B8215F41151A95C2C95D2541A43A7E743A2F5F4187F5F7020FC625411C6B8E651A2F5F41D8520A93FBC425419E7D6BBC97215F41B41E1291C75C2541BF107102B8215F41	2308-2-NE	SE-23-X-B-IV-2-NE	\N
6196	0106000020EF7C00000100000001030000000100000005000000151A95C2C95D2541A43A7E743A2F5F418EDC5C0ECA5E2541AC021CDDBC3C5F41C1DEBC6C20C7254179DA69059D3C5F4187F5F7020FC625411C6B8E651A2F5F41151A95C2C95D2541A43A7E743A2F5F41	2268-4-SE	SE-23-X-B-I-4-SE	\N
6197	0106000020EF7C000001000000010300000001000000050000008EAFFB4A312D26410C8E586075215F41FA8FDCFA552E2641A85C2044F82E5F41CDEEC5C59E962641AF5E0310D42E5F41259350D468952641D75107EE50215F418EAFFB4A312D26410C8E586075215F41	2309-1-NE	SE-23-X-B-V-1-NE	\N
6198	0106000020EF7C00000100000001030000000100000005000000FA8FDCFA552E2641A85C2044F82E5F41FEF22484782F26411627CB1E7B3C5F4167A13070D297264124780F29573C5F41CDEEC5C59E962641AF5E0310D42E5F41FA8FDCFA552E2641A85C2044F82E5F41	2269-3-SE	SE-23-X-B-II-3-SE	\N
6199	0106000020EF7C00000100000001030000000100000005000000259350D468952641D75107EE50215F41CDEEC5C59E962641AF5E0310D42E5F419E13397FE9FE264162C903C9AD2E5F41BF52754AA2FD2641BEDD43652A215F41259350D468952641D75107EE50215F41	2309-2-NO	SE-23-X-B-V-2-NO	\N
6200	0106000020EF7C00000100000001030000000100000005000000CDEEC5C59E962641AF5E0310D42E5F4167A13070D297264124780F29573C5F41BF737D4C2E002741F4690324313C5F419E13397FE9FE264162C903C9AD2E5F41CDEEC5C59E962641AF5E0310D42E5F41	2269-4-SO	SE-23-X-B-II-4-SO	\N
6201	0106000020EF7C00000100000001030000000100000005000000F372267DFE8E2441AABD9D5B784A5F4100049346D98F2441A2FA374DFA575F41A94CD15A4EF82441177F76F3DE575F4164E90CB762F72441F4927CD15C4A5F41F372267DFE8E2441AABD9D5B784A5F41	2268-1-SE	SE-23-X-B-I-1-SE	\N
6202	0106000020EF7C0000010000000103000000010000000500000064E90CB762F72441F4927CD15C4A5F41A94CD15A4EF82441177F76F3DE575F415EDD8AF3C4602541FBAC4A92C1575F41444B1D74C85F2541EFB55A3C3F4A5F4164E90CB762F72441F4927CD15C4A5F41	2268-2-SO	SE-23-X-B-I-2-SO	\N
6203	0106000020EF7C0000010000000103000000010000000500000000049346D98F2441A2FA374DFA575F41BB17556AB2902441F04D4D357C655F410A8A723838F9244168860D0C61655F41A94CD15A4EF82441177F76F3DE575F4100049346D98F2441A2FA374DFA575F41	2268-1-NE	SE-23-X-B-I-1-NE	\N
